$28.69,29.94,-0.2555,28.53,-0.1758,4.78,1.1309,65.41,8.8367,0.03,0.00,0.08,6.6989,3000.78,2442.0866*1f
$28.69,29.93,-0.3516,28.52,-0.4328,4.80,0.9062,65.58,7.9362,0.02,0.00,0.06,6.7150,3065.45,2943.7566*13
$28.69,29.93,-0.4769,28.52,-0.3192,4.82,0.8768,65.75,6.9627,0.02,0.00,0.07,6.7165,3130.32,2617.8794*16
$28.75,29.92,-0.1410,28.51,-0.2127,4.83,0.6697,65.90,6.3819,0.02,0.00,0.06,6.7187,3183.42,2345.7662*15
$28.75,29.91,-0.0452,28.51,-0.1252,4.85,0.5810,66.06,5.4610,0.02,0.00,0.06,6.7143,3251.02,2763.1548*15
$28.75,29.89,-0.1593,28.50,-0.1912,4.89,0.4524,66.36,4.0115,0.01,0.00,0.08,6.6945,3404.76,1986.5534*12
$28.69,29.87,-0.1048,28.49,0.0856,4.91,0.2654,66.60,2.6961,0.02,0.00,0.06,6.7150,3562.72,1862.5322*3b
$28.69,29.87,-0.3857,28.48,-0.4203,4.92,0.3618,66.65,2.6714,0.03,0.00,0.06,6.7128,3593.99,2375.9835*14
$28.69,29.86,-0.2435,28.48,-0.1014,4.92,0.2925,66.68,2.4390,0.02,0.00,0.06,6.7150,3623.68,2226.8423*1f
$28.69,29.86,-0.2794,28.48,0.1543,4.93,0.3446,66.72,2.1815,0.02,0.00,0.06,6.7092,3657.66,2056.1687*3f
$28.69,29.85,-0.3481,28.48,0.0143,4.93,0.3730,66.75,1.9782,0.02,0.00,0.06,6.7099,3686.19,1912.8115*30
$28.69,29.85,-0.4702,28.47,-0.2422,4.94,0.2545,66.78,1.9277,0.03,0.00,0.06,6.7128,3718.03,1752.8349*1f
$28.69,29.84,-0.3218,28.47,0.0202,4.94,0.3335,66.81,1.6533,0.02,0.00,0.06,6.7121,3745.62,1614.2669*3b
$28.69,29.84,-0.4232,28.47,-0.2712,4.94,0.0788,66.83,1.6553,0.02,0.00,0.06,6.7165,3766.78,2042.0801*14
$28.69,29.83,-0.3717,28.46,-0.2322,4.94,0.2147,66.85,1.6744,0.02,0.00,0.06,6.6432,3792.35,1914.1134*16
$28.69,29.83,-0.3191,28.46,-0.1638,4.95,0.1770,66.87,1.3136,0.02,0.00,0.06,6.7209,3821.58,1771.3764*18
$28.69,29.83,-0.3034,28.46,-0.0043,4.95,0.1680,66.89,1.3479,0.02,0.00,0.07,6.7040,3843.68,1660.3557*19
$28.69,29.82,-0.5229,28.46,-0.4183,4.95,0.0352,66.91,1.1769,0.02,0.00,0.06,6.7194,3868.24,1536.9353*1b
$28.69,29.81,-0.1561,28.45,-0.0333,4.95,0.0700,66.93,1.0988,0.03,0.00,0.05,6.7150,3894.99,1886.3804*12
$28.69,29.76,-0.4424,28.43,-0.1474,4.97,-0.0315,67.06,0.3853,0.02,0.00,0.07,6.7026,4141.83,1561.9721*33
$28.69,29.74,-0.3454,28.42,-0.2092,4.97,-0.0680,67.08,0.4487,0.02,0.00,0.06,6.7106,4194.33,1298.1789*30
$28.69,29.74,-0.3810,28.42,-0.2569,4.97,-0.0204,67.08,0.2753,0.02,0.00,0.05,6.7158,4211.76,1210.6468*35
$28.69,29.73,-0.2627,28.42,-0.2154,4.97,-0.0234,67.09,0.4961,0.02,0.00,0.05,6.7136,4226.37,1134.6965*34
$28.69,29.73,-0.2069,28.42,-0.1745,4.97,0.0727,67.09,0.3727,0.02,0.00,0.05,6.7150,4241.05,1063.4730*13
$28.69,29.72,-0.2448,28.41,-0.2232,4.97,0.1165,67.10,0.4226,0.02,0.00,0.05,6.7158,4258.83,1385.5211*18
$28.69,29.72,-0.4676,28.41,-0.0647,4.97,0.0182,67.10,0.2588,0.02,0.00,0.06,6.7158,4276.13,1298.6513*15
$28.69,29.71,-0.4133,28.41,-0.2695,4.97,-0.0345,67.10,0.2635,0.02,0.00,0.06,6.7121,4291.80,1217.1544*33
$28.69,29.71,-0.3841,28.41,-0.0120,4.97,0.1097,67.11,0.2179,0.02,0.00,0.06,6.7128,4311.02,1120.8052*1b
$28.69,29.70,-0.2998,28.40,-0.0594,4.97,0.0598,67.11,0.2248,0.02,0.00,0.05,6.7172,4326.05,1047.8336*10
$28.69,29.70,-0.4565,28.40,-0.5086,4.97,0.1327,67.11,0.2801,0.02,0.00,0.05,6.7143,4342.58,1282.0302*13
$28.69,29.69,-0.7024,28.40,-0.2518,4.98,-0.0450,67.12,0.1413,0.02,0.00,0.07,6.6967,4360.97,1192.6724*3c
$28.69,29.69,-0.5867,28.40,-0.2081,4.98,-0.0471,67.12,0.1033,0.01,0.00,0.07,6.6960,4375.31,1120.5026*32
$28.69,29.68,-0.3166,28.40,-0.1959,4.98,0.0500,67.12,0.1863,0.02,0.00,0.06,6.7099,4390.88,1042.2908*17
$28.69,29.68,-0.2573,28.39,-0.1865,4.98,-0.0490,67.13,0.0235,0.02,0.00,0.05,6.7143,4408.21,955.1973*b
$28.69,29.67,-0.4036,28.39,0.0399,4.98,-0.0030,67.13,0.1303,0.03,0.00,0.06,6.7092,4426.93,1164.2120*15
$28.69,29.65,-0.4086,28.38,-0.0525,4.98,-0.0330,67.14,0.0760,0.02,0.00,0.05,6.7136,4474.15,929.6520*1
$28.69,29.64,-0.3678,28.38,-0.0963,4.98,0.0423,67.14,0.2342,0.02,0.00,0.06,6.7070,4494.65,826.6516*22
$28.69,29.60,-0.3308,28.37,0.0081,4.98,0.0102,67.15,0.0105,0.02,0.00,0.05,6.7150,4596.94,841.8868*1
$28.69,29.59,-0.3428,28.36,-0.0967,4.98,-0.1140,67.15,0.0518,0.02,0.00,0.05,6.7172,4616.65,741.2100*6
$28.69,29.58,-0.2803,28.36,-0.1038,4.98,0.0330,67.15,-0.0073,0.02,0.00,0.05,6.7150,4640.97,860.2184*3
$28.69,29.57,-0.4966,28.36,-0.1824,4.98,0.0575,67.15,0.0604,0.02,0.00,0.05,6.7201,4653.71,796.2199*26
